,company_name,job_summary,job_title,City,State
153,Blue Nile,"Regularly use SQL for data analysis and discovery, providing summary data for answering adhoc business questions, identifying data inconsistencies, etc.",Data Warehouse Engineer I,Seattle, WA
154,Starbucks,"Performs exploratory data analysis, cleanses, massages, and aggregates data. Extracts data from various databases; Big data processing techniques, preferred.","data analyst, GSC Metrics & Reporting - Seattle, WA",Seattle, WA
155,BOEING,"R&M engineer will use modeling, simulation and data analytics methodologies & tools including statistical and spatial Integration analyses.",Early Career Maintainability engineer,Everett, WA
156,Microsoft,"This is an exceptional opportunity to push the state-of-the-art research in the context of a diverse team of researchers, software engineers, and data…",Research Data Science Engineer,Redmond, WA
157,Indeed,"As a Data Scientist at Indeed your role is to follow the data. Have full stack experience in data collection, aggregation, analysis, visualization,…",Senior Data Scientist,Seattle, WA
158,Jobot,"If you're a Data Scientist with experience converting mathematical models of physical systems into software algorithms, please keep reading!",Data Scientist,Spokane, WA
159,TRANSPORTATION TECHNOLOGY CENTER INC,Manipulating and analyzing large data sets. The Radio Frequency (RF) Electrical Engineer is responsible for providing professional engineering and scientific…,RF and Data Analytics Electrical Engineer (C&TC),United States,
160,Philips,Using applicable data sources and statistics to report on product quality performance and taking action in accordance with data. Why should you join Philips?,Quality Engineer,Bothell, WA
161,Philips,"Using applicable data sources and statistics to report on product quality performance and taking action in accordance with data. In return, we offer you.",Manufacturing Quality Engineer,Bothell, WA
162,Google,"As a Security Engineer Intern, you help protect network boundaries, keep computer systems and network devices hardened against attacks and provide security…","Security Engineer Intern, Summer 2020",Kirkland, WA
163,City of Spokane,"Examples of jobs include engineers, city planners, accountants, and business analysts. They may record and retrieve records, money, or data crucial to the work…",Supported Employment Careers,Spokane, WA
164,Internap,"Assists Data Center Manager and Data Center Site Manager on projects involving the physical installation of. Cabinets, cages, cables, shelving, cable management…",Data Center Operations Engineer,Seattle, WA
165,Pacific Northwest National Laboratory,"The Scientist will define and carry out the application of existing methodologies and original research in data science and mathematical statistics, including…",Data Scientist - Intermediate,Richland, WA
166,"Amazon.com Services, Inc.",As an Amazon.com Data Engineer you will be working in one of the world's largest and most complex data warehouse environments.,"Data Engineer, Amazon Air",Seattle, WA
167,"Amazon.com Services, Inc.","3+ years in relevant experience as data engineer, data scientist, business intelligence engineer, or equivalent. Knowledge of ETL Tools and Data Warehousing.",Data Engineer - Business Intelligence,Seattle, WA
168,Uber,"We're focusing on building both the user-facing features and internal services that give our users choice around their data, build trust, advance data privacy,…",Front End Software Engineer,Seattle, WA
169,Microsoft,"Ability to organize, analyze, summarize and present large sets of test result data. Candidate must be a strong problem solver, and collaborate with design…",Lab Engineer,Redmond, WA
170,Seattle Public Schools,Data correction and data transfers. Investigates and resolves data errors. Business process and data modeling techniques. Debugs and resolves system anomalies.,SAP Systems Engineers - Business Systems - 1.0 FTE,Washington State,
171,C2S Technologies,"Project scope may include writing automation test scripts for simulating user interactions such as data entry, menu selections, mouse actions, data I/O, etc.…",Manual Test Engineer (looking for Locals to WA),Redmond, WA
